Frame,Sekunde,Aktion,WRIST_Y,SHOULDER_Y,ANKLE_Y,Sichtbarkeit,Fehler
1238,49.52,neutral,0.71605384349823,0.7138845920562744,0.8848554491996765,0.7,False
1239,49.56,neutral,0.7181349396705627,0.7281888127326965,0.8901033401489258,0.68,False
1240,49.6,neutral,0.7854808568954468,0.73597252368927,0.9149962663650513,0.68,False
1241,49.64,neutral,0.7463243007659912,0.7279245257377625,0.9255702495574951,0.71,False
1242,49.68,Aufschlag,0.7363894581794739,0.7474520206451416,0.9331524968147278,0.73,False
1243,49.72,Aufschlag,0.734402596950531,0.7536686658859253,0.9410580396652222,0.75,False
1244,49.76,Aufschlag,0.7603291273117065,0.7612712979316711,0.9473927021026611,0.76,False
1245,49.8,neutral,0.7821707725524902,0.7694768309593201,0.9467190504074097,0.75,False
1246,49.84,Aufschlag,0.7743309736251831,0.7796230912208557,0.9484069347381592,0.76,False
1247,49.88,neutral,0.8286857604980469,0.7922471165657043,0.9547831416130066,0.75,False
1248,49.92,neutral,0.8405889868736267,0.7958678603172302,0.9589241743087769,0.75,False
1249,49.96,neutral,0.8075593113899231,0.7957398295402527,0.9603865742683411,0.77,False
1250,50.0,neutral,0.7952026128768921,0.7919054627418518,0.953059196472168,0.79,False
1251,50.04,neutral,0.8419365286827087,0.7858797311782837,0.9502912163734436,0.8,False
1252,50.08,neutral,0.8429152965545654,0.7870213389396667,0.9452252984046936,0.78,False
1253,50.12,neutral,0.8311155438423157,0.7791994214057922,0.9536289572715759,0.79,False
1254,50.16,neutral,0.7992166876792908,0.7784460186958313,0.9485430121421814,0.8,False
1255,50.2,neutral,0.8357332348823547,0.7757341265678406,0.9475683569908142,0.79,False
1256,50.24,Aufschlag,0.7530414462089539,0.7747498154640198,0.9475220441818237,0.8,False
1257,50.28,Aufschlag,0.7428417801856995,0.7748602628707886,0.9484966993331909,0.81,False
1258,50.32,Aufschlag,0.7474052906036377,0.7711172103881836,0.960852861404419,0.82,False
1259,50.36,neutral,0.8359081745147705,0.7770325541496277,0.9647958278656006,0.83,False
1260,50.4,neutral,0.836452841758728,0.7723446488380432,0.9646230340003967,0.84,False
1261,50.44,neutral,0.8372442126274109,0.7626661658287048,0.9500423073768616,0.83,False
1262,50.48,neutral,0.8428798913955688,0.7602217793464661,0.9500713348388672,0.84,False
1263,50.52,neutral,0.8283535242080688,0.7522359490394592,0.95004802942276,0.79,False
1264,50.56,neutral,0.828331708908081,0.7505661845207214,0.9542311429977417,0.76,False
1265,50.6,neutral,0.8086371421813965,0.7445979118347168,0.9538300037384033,0.71,False
1266,50.64,neutral,0.7697588205337524,0.7407333254814148,0.9531859159469604,0.66,False
1267,50.68,neutral,0.7877025604248047,0.7404050827026367,0.9529116153717041,0.66,False
1268,50.72,neutral,0.8122917413711548,0.7356181740760803,0.9461719989776611,0.66,False
1269,50.76,neutral,0.8242581486701965,0.7385513782501221,0.9392363429069519,0.67,False
1270,50.8,neutral,0.8279061913490295,0.7397809624671936,0.9325224757194519,0.7,False
1271,50.84,neutral,0.8269191384315491,0.7394629716873169,0.9305074214935303,0.72,False
1272,50.88,neutral,0.8263576626777649,0.7366441488265991,0.9305393695831299,0.74,False
1273,50.92,neutral,0.8240620493888855,0.7344372272491455,0.9284018278121948,0.75,False
1274,50.96,neutral,0.8232247829437256,0.7324670553207397,0.9262570142745972,0.76,False
1275,51.0,neutral,0.8208773732185364,0.7301414012908936,0.9260708689689636,0.77,False
1276,51.04,neutral,0.8170924782752991,0.7299153208732605,0.9242639541625977,0.78,False
1277,51.08,neutral,0.8127375245094299,0.7268723249435425,0.9226736426353455,0.8,False
1278,51.12,neutral,0.8102141618728638,0.7249391674995422,0.9232783913612366,0.81,False
1279,51.16,neutral,0.8063221573829651,0.7209957838058472,0.9247354865074158,0.83,False
1280,51.2,neutral,0.804239809513092,0.719696581363678,0.9244909286499023,0.84,False
1281,51.24,neutral,0.8025579452514648,0.7186013460159302,0.9209871292114258,0.85,False
1282,51.28,neutral,0.8017826080322266,0.7183665037155151,0.916914701461792,0.86,False
1283,51.32,neutral,0.801306962966919,0.7183204889297485,0.9054327011108398,0.87,False
1284,51.36,neutral,0.8002216219902039,0.7178624868392944,0.9017660617828369,0.87,False
1285,51.4,neutral,0.8001407980918884,0.7153715491294861,0.8945720195770264,0.88,False
1286,51.44,neutral,0.7998490929603577,0.7132954001426697,0.894219696521759,0.88,False
1287,51.48,neutral,0.7976900339126587,0.7103662490844727,0.8931391835212708,0.88,False
1288,51.52,neutral,0.7980054020881653,0.710391104221344,0.8873876333236694,0.89,False
1289,51.56,neutral,0.7967347502708435,0.7103245258331299,0.8821901082992554,0.89,False
1290,51.6,neutral,0.7938072085380554,0.7093069553375244,0.8799980878829956,0.9,False
1291,51.64,neutral,0.7922646999359131,0.7074023485183716,0.8780269622802734,0.9,False
1292,51.68,neutral,0.7884151339530945,0.7066171169281006,0.8785800337791443,0.91,False
1293,51.72,neutral,0.7870890498161316,0.7058279514312744,0.8782626986503601,0.91,False
1294,51.76,neutral,0.7860056161880493,0.7053700089454651,0.8795626759529114,0.91,False
1295,51.8,neutral,0.7849061489105225,0.7052735090255737,0.8802324533462524,0.91,False
1296,51.84,neutral,0.7844889163970947,0.7052146792411804,0.880405604839325,0.91,False
1297,51.88,neutral,0.7837190628051758,0.7056721448898315,0.8796161413192749,0.91,False
1298,51.92,neutral,0.7840940952301025,0.7059924006462097,0.8788837194442749,0.91,False
1299,51.96,neutral,0.7838091254234314,0.7056595087051392,0.8784348964691162,0.9,False
1300,52.0,neutral,0.7845370173454285,0.7051643133163452,0.8766096830368042,0.9,False
1301,52.04,neutral,0.7832961082458496,0.7046571373939514,0.8751509785652161,0.9,False
1302,52.08,neutral,0.7838453054428101,0.7035644054412842,0.8752754926681519,0.91,False
1303,52.12,neutral,0.7832104563713074,0.7021948099136353,0.8758243918418884,0.91,False
1304,52.16,neutral,0.7826541066169739,0.700732946395874,0.8758548498153687,0.91,False
1305,52.2,neutral,0.7795897126197815,0.6987667679786682,0.8742425441741943,0.9,False
1306,52.24,neutral,0.7728648781776428,0.6950067281723022,0.874617874622345,0.89,False
1307,52.28,neutral,0.7713911533355713,0.689885139465332,0.8709404468536377,0.89,False
1308,52.32,neutral,0.7630990147590637,0.6830041408538818,0.8676679134368896,0.87,False
1309,52.36,neutral,0.7572681903839111,0.6779401302337646,0.8646306991577148,0.88,False
1310,52.4,neutral,0.7556955218315125,0.6816626787185669,0.8562031388282776,0.89,False
1311,52.44,neutral,0.7511454224586487,0.6701378226280212,0.8507512211799622,0.89,False
1312,52.48,neutral,0.7506449222564697,0.664811909198761,0.8573024868965149,0.89,False
1313,52.52,neutral,0.7460057139396667,0.6616601347923279,0.856234610080719,0.87,False
1314,52.56,neutral,0.745908260345459,0.6599927544593811,0.8585216999053955,0.86,False
1315,52.6,neutral,0.7463704943656921,0.6596068739891052,0.8592221736907959,0.85,False
1316,52.64,neutral,0.7449192404747009,0.6594629287719727,0.8599833250045776,0.85,False
1317,52.68,neutral,0.7435415387153625,0.6592166423797607,0.8505979776382446,0.84,False
1318,52.72,neutral,0.7420287132263184,0.6593868136405945,0.8429098129272461,0.85,False
1319,52.76,neutral,0.7408931255340576,0.6576001644134521,0.8353185057640076,0.85,False
1320,52.8,neutral,0.73655104637146,0.6550416350364685,0.8264408111572266,0.84,False
1321,52.84,neutral,0.7302380800247192,0.6488584280014038,0.8284735083580017,0.85,False
1322,52.88,neutral,0.7266314029693604,0.6463724970817566,0.8286299705505371,0.85,False
1323,52.92,neutral,0.7211248874664307,0.6417381763458252,0.8324984312057495,0.86,False
1324,52.96,neutral,0.7167381644248962,0.6374777555465698,0.8342568278312683,0.87,False
1325,53.0,neutral,0.7125411033630371,0.6320730447769165,0.8324653506278992,0.86,False
1326,53.04,neutral,0.7070477604866028,0.6316859126091003,0.8287521600723267,0.84,False
1327,53.08,neutral,0.7000680565834045,0.6308507323265076,0.8282909393310547,0.81,False
1328,53.12,neutral,0.6923890113830566,0.6296656727790833,0.82868492603302,0.78,False
1329,53.16,neutral,0.663842499256134,0.627446174621582,0.8286607265472412,0.71,False
1330,53.2,neutral,0.6573788523674011,0.6213710308074951,0.8175780177116394,0.65,False
1331,53.24,neutral,0.6436835527420044,0.615903377532959,0.8057027459144592,0.61,False
1332,53.28,neutral,0.6357815265655518,0.6086610555648804,0.795488178730011,0.57,False
1333,53.32,neutral,0.6321026086807251,0.60251784324646,0.7902238965034485,0.54,False
1334,53.36,neutral,0.6359917521476746,0.5995749235153198,0.7799497842788696,0.49,True
1335,53.4,neutral,0.6211795210838318,0.5931799411773682,0.7707117795944214,0.48,True
1336,53.44,neutral,0.6172688007354736,0.591579020023346,0.7708148956298828,0.46,True
1337,53.48,neutral,0.6136893630027771,0.5876811146736145,0.7647848725318909,0.45,True
1338,53.52,neutral,0.6095931529998779,0.5863368511199951,0.749457836151123,0.45,True
1339,53.56,neutral,0.6122932434082031,0.5854073762893677,0.7573457360267639,0.44,True
1340,53.6,neutral,0.6176051497459412,0.5831049680709839,0.7500283718109131,0.42,True
1341,53.64,neutral,0.6079182624816895,0.5783511996269226,0.7485073804855347,0.4,True
1342,53.68,neutral,0.5927714109420776,0.5732824802398682,0.7412830591201782,0.41,True
1343,53.72,neutral,0.5896709561347961,0.565664529800415,0.7225311398506165,0.46,True
1344,53.76,neutral,0.5915327072143555,0.5650274753570557,0.7230356931686401,0.49,True
1345,53.8,neutral,0.5936815738677979,0.5638278126716614,0.7194441556930542,0.53,False
1346,53.84,neutral,0.5977952480316162,0.5663759708404541,0.7105028033256531,0.54,False
1347,53.88,neutral,0.59979647397995,0.5643855333328247,0.7037667036056519,0.54,False
1348,53.92,neutral,0.6010119915008545,0.5621580481529236,0.6947279572486877,0.49,True
1349,53.96,neutral,0.6006552577018738,0.5598156452178955,0.6868447661399841,0.46,True
1350,54.0,neutral,0.6011462211608887,0.5600900053977966,0.691979706287384,0.43,True
1351,54.04,neutral,0.6015228629112244,0.561799943447113,0.6866119503974915,0.4,True
1352,54.08,neutral,0.5806829333305359,0.5603827834129333,0.686697244644165,0.38,True
1353,54.12,neutral,0.5734312534332275,0.5574495196342468,0.6871707439422607,0.4,True
1354,54.16,neutral,0.5839798450469971,0.5568244457244873,0.6876835227012634,0.42,True
1355,54.2,neutral,0.5774925947189331,0.5525086522102356,0.6865143775939941,0.45,True
1356,54.24,neutral,0.5578510761260986,0.5493287444114685,0.6856948137283325,0.49,True
1357,54.28,neutral,0.562676727771759,0.5458770394325256,0.6835700869560242,0.51,False
1358,54.32,neutral,0.5486745238304138,0.5470752716064453,0.680087685585022,0.54,False
1359,54.36,neutral,0.5562819242477417,0.5454840660095215,0.6824495196342468,0.53,False
1360,54.4,neutral,0.5601910352706909,0.5423091053962708,0.6804307699203491,0.5,False
1361,54.44,neutral,0.5304567217826843,0.5402753353118896,0.6781904697418213,0.53,False
1362,54.48,neutral,0.5284664034843445,0.5339978337287903,0.6771103739738464,0.55,False
1363,54.52,neutral,0.5307238101959229,0.5376320481300354,0.6767744421958923,0.51,False
1364,54.56,neutral,0.5404166579246521,0.5397279262542725,0.6784526109695435,0.46,True
1365,54.6,neutral,0.5888664722442627,0.5412269234657288,0.6793420314788818,0.48,True
1366,54.64,neutral,0.5972987413406372,0.5453981757164001,0.6813052892684937,0.49,True
1367,54.68,neutral,0.5786651372909546,0.5459790825843811,0.6845441460609436,0.53,False
1368,54.72,neutral,0.6024311184883118,0.551765501499176,0.6856992244720459,0.57,False
1369,54.76,neutral,0.6072632074356079,0.5601417422294617,0.6978047490119934,0.61,False
1370,54.8,neutral,0.5998754501342773,0.5621870160102844,0.6907555460929871,0.64,False
1371,54.84,neutral,0.6036801934242249,0.5619778633117676,0.6960705518722534,0.67,False
1372,54.88,neutral,0.5604008436203003,0.5768465995788574,0.7018619179725647,0.7,False
1373,54.92,neutral,0.6316790580749512,0.5872151255607605,0.7054809331893921,0.72,False
1374,54.96,neutral,0.5929723381996155,0.5850026607513428,0.7080820798873901,0.72,False
1375,55.0,neutral,0.6532003879547119,0.5969716906547546,0.7119603753089905,0.73,False
1376,55.04,neutral,0.6623895764350891,0.6071852445602417,0.7189962267875671,0.73,False
1377,55.08,neutral,0.6480165123939514,0.6082066893577576,0.7201849818229675,0.76,False
1378,55.12,neutral,0.6478750705718994,0.6113999485969543,0.7204778790473938,0.77,False
1379,55.16,neutral,0.6450042724609375,0.612896740436554,0.7216301560401917,0.78,False
1380,55.2,neutral,0.6354196667671204,0.6177515387535095,0.7240747213363647,0.8,False
1381,55.24,neutral,0.6554291248321533,0.6215609312057495,0.7259966135025024,0.81,False
1382,55.28,neutral,0.6615976095199585,0.6216604709625244,0.7326108813285828,0.83,False
1383,55.32,neutral,0.6442156434059143,0.621651291847229,0.7390653491020203,0.84,False
1384,55.36,neutral,0.6712347865104675,0.6238435506820679,0.7460864186286926,0.84,False
1385,55.4,Angriff,0.6120697855949402,0.6239316463470459,0.7476341128349304,0.85,False
1386,55.44,neutral,0.6419928073883057,0.6246265769004822,0.74985271692276,0.86,False
1387,55.48,neutral,0.6633814573287964,0.6289812326431274,0.7505824565887451,0.87,False
1388,55.52,neutral,0.6558396816253662,0.6245226860046387,0.750786542892456,0.88,False
1389,55.56,Angriff,0.60877525806427,0.6222407817840576,0.7499123811721802,0.89,False
1390,55.6,Angriff,0.6046926975250244,0.6181567907333374,0.746056318283081,0.9,False
1391,55.64,Angriff,0.6082652807235718,0.61761075258255,0.7507336735725403,0.91,False
1392,55.68,Angriff,0.6175547242164612,0.6238229870796204,0.749284565448761,0.91,False
1393,55.72,Angriff,0.6230804920196533,0.6282280087471008,0.7493491172790527,0.91,False
1394,55.76,neutral,0.6647056937217712,0.6461375951766968,0.7566204071044922,0.91,False
1395,55.8,neutral,0.6540343761444092,0.6503002643585205,0.7563808560371399,0.92,False
1396,55.84,Angriff,0.6452034711837769,0.6634891629219055,0.7559317946434021,0.91,False
1397,55.88,Angriff,0.6424283385276794,0.6679487824440002,0.7367802858352661,0.91,False
1548,61.92,Angriff,0.51612788438797,0.5351458191871643,0.6927829384803772,0.91,False
